,Tag,NewName,Address,Format,ModbusAddress,Comment,InitalValue,Signed,TextTagSize,Minimum,Maximum,Resolution,Group,Presentation,WriteAllowed,DisplayFormat
186,HS_410_,HS_410_,DIV00140,DIGITAL,10430,CHAMBER 4 HEAT ON/OFF,,False,,,,,REMOTE IO\RIO_4,False,False,DECIMAL
187,HS_409_,HS_409_,DIV00141,DIGITAL,10431,CHAMBER 4 COOLING ON/OFF,,False,,,,,REMOTE IO\RIO_4,False,False,DECIMAL
164,PT_401_,PT_401_,AIV00038,FLOAT,10432,CHAMBER 4 NUTRIENT FEED PRESSURE TRANSMITTER,,True,,0,1000,1,REMOTE IO\RIO_4,False,False,DECIMAL
165,FT_401_,FT_401_,AIV00039,FLOAT,10434,CHAMBER 4 NUTRIENT FEED FLOW TRANSMITTER,,True,,0,1000,1,REMOTE IO\RIO_4,False,False,DECIMAL
166,MT_401_,MT_401_,AIV00040,FLOAT,10436,CHAMBER 4 NUTRIENT MOISTURE TRANSMITTER 1,,True,,0,1000,1,REMOTE IO\RIO_4,False,False,DECIMAL
167,MT_402_,MT_402_,AIV00041,FLOAT,10438,CHAMBER 4 NUTRIENT MOISTURE TRANSMITTER 2,,True,,0,1000,1,REMOTE IO\RIO_4,False,False,DECIMAL
168,MT_403_,MT_403_,AIV00042,FLOAT,10440,CHAMBER 4 NUTRIENT MOISTURE TRANSMITTER 3,,True,,0,1000,1,REMOTE IO\RIO_4,False,False,DECIMAL
169,LT_401_,LT_401_,AIV00043,FLOAT,10442,CHAMBER 4 NUTRIENT TANK LEVEL TRANSMITTER,,True,,0,1000,1,REMOTE IO\RIO_4,False,False,DECIMAL
170,AT_405_,AT_405_,AIV00044,FLOAT,10444,CHAMBER 4 VAISALA TEMP. TRANSMITTER,,True,,0,1000,1,REMOTE IO\RIO_4,False,False,DECIMAL
171,AT_403_,AT_403_,AIV00045,FLOAT,10446,CHAMBER 4 VAISALA CO2 TRANSMITTER,,True,,0,1000,1,REMOTE IO\RIO_4,False,False,DECIMAL
188,RIO_5_DI_0,RIO_5_DI_0,DIV00142,DIGITAL,10500,RIO_5_DI_0 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
189,RIO_5_DI_1,RIO_5_DI_1,DIV00143,DIGITAL,10501,RIO_5_DI_1 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
190,RIO_5_DI_2,RIO_5_DI_2,DIV00144,DIGITAL,10502,RIO_5_DI_2 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
191,RIO_5_DI_3,RIO_5_DI_3,DIV00145,DIGITAL,10503,RIO_5_DI_3 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
192,RIO_5_DI_4,RIO_5_DI_4,DIV00146,DIGITAL,10504,RIO_5_DI_4 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
193,RIO_5_DI_5,RIO_5_DI_5,DIV00147,DIGITAL,10505,RIO_5_DI_5 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
194,RIO_5_DI_6,RIO_5_DI_6,DIV00148,DIGITAL,10506,RIO_5_DI_6 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
195,CI_501_,CI_501_,DIV00149,DIGITAL,10507,DRY CURE DAMPER END SWITCH,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
196,RIO_5_DI_8,RIO_5_DI_8,DIV00150,DIGITAL,10508,RIO_5_DI_8 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
197,RIO_5_DI_9,RIO_5_DI_9,DIV00151,DIGITAL,10509,RIO_5_DI_9 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
198,RIO_5_DI_10,RIO_5_DI_10,DIV00152,DIGITAL,10510,RIO_5_DI_10 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
199,RIO_5_DI_11,RIO_5_DI_11,DIV00153,DIGITAL,10511,RIO_5_DI_11 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
200,RIO_5_DI_12,RIO_5_DI_12,DIV00154,DIGITAL,10512,RIO_5_DI_12 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
201,RIO_5_DI_13,RIO_5_DI_13,DIV00155,DIGITAL,10513,RIO_5_DI_13 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
202,RIO_5_DI_14,RIO_5_DI_14,DIV00156,DIGITAL,10514,RIO_5_DI_14 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
203,RIO_5_DI_15,RIO_5_DI_15,DIV00157,DIGITAL,10515,RIO_5_DI_15 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
212,HS_405_,HS_405_,DIV00158,DIGITAL,10516,CHAMBER 4 FAN ON/OFF,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
213,HS_404_,HS_404_,DIV00159,DIGITAL,10517,CHAMBER 4 HUMIDIFIER ON/OFF,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
214,HS_403_,HS_403_,DIV00160,DIGITAL,10518,CHAMBER 4 DEHUMIDIFIER ON/OFF,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
215,HS_406_,HS_406_,DIV00161,DIGITAL,10519,CHAMBER 4 OSCILLATING FANS ON/OFF,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
216,HS_008_,HS_008_,DIV00162,DIGITAL,10520,NUTRIENT pH UP PUMP ON/OFF,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
217,HS_009_,HS_009_,DIV00163,DIGITAL,10521,NUTRIENT pH DOWN PUMP ON/OFF,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
218,XY_501_,XY_501_,DIV00164,DIGITAL,10522,DRY CURE ACTUATOR OPEN CLOSE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
219,RIO_5_DO_7,RIO_5_DO_7,DIV00165,DIGITAL,10523,RIO_5_DO_7 SPARE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
220,HS_501_,HS_501_,DIV00166,DIGITAL,10524,DRY CURE FANS ON/OFF,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
221,HS_502_,HS_502_,DIV00167,DIGITAL,10525,DRY CURE UV LIGHT ON/OFF,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
222,XY_114_,XY_114_,DIV00168,DIGITAL,10526,CHAMBER 1 NUTRIENT 1 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
223,XY_115_,XY_115_,DIV00169,DIGITAL,10527,CHAMBER 1 NUTRIENT 2 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
224,XY_116_,XY_116_,DIV00170,DIGITAL,10528,CHAMBER 1 NUTRIENT 3 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
225,XY_117_,XY_117_,DIV00171,DIGITAL,10529,CHAMBER 1 NUTRIENT 4 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
226,XY_118_,XY_118_,DIV00172,DIGITAL,10530,CHAMBER 1 NUTRIENT 5 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
227,XY_119_,XY_119_,DIV00173,DIGITAL,10531,CHAMBER 1 NUTRIENT 6 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_5,False,False,DECIMAL
204,AT_404_,AT_404_,AIV00046,FLOAT,10532,CHAMBER 4 VAISALA HUMIDITY TRANSMITTER,,True,,0,1000,1,REMOTE IO\RIO_5,False,False,DECIMAL
205,PDT_401_,PDT_401_,AIV00047,FLOAT,10534,CHAMBER 4 FILTER PRESSURE DIFFERENTIAL TRANS,,True,,0,1000,1,REMOTE IO\RIO_5,False,False,DECIMAL
206,FT_001_,FT_001_,AIV00048,FLOAT,10536,NUTRIENT CENTER CITY WATER FILL FLOW TRANSMITTER,,True,,0,1000,1,REMOTE IO\RIO_5,False,False,DECIMAL
207,AT_502_,AT_502_,AIV00049,FLOAT,10538,DRY CURE VAISALA TEMP TRANSMITTER (0-10V),,True,,0,1000,1,REMOTE IO\RIO_5,False,False,DECIMAL
208,AT_501_,AT_501_,AIV00050,FLOAT,10540,DRY CURE VAISALA HUMIDITY TRANSMITTER (0-10V),,True,,0,1000,1,REMOTE IO\RIO_5,False,False,DECIMAL
209,RIO_5_AI_5,RIO_5_AI_5,AIV00051,FLOAT,10542,RIO_5_AI_5 SPARE,,True,,0,1000,1,REMOTE IO\RIO_5,False,False,DECIMAL
210,RIO_5_AI_6,RIO_5_AI_6,AIV00052,FLOAT,10544,RIO_5_AI_6 SPARE,,True,,0,1000,1,REMOTE IO\RIO_5,False,False,DECIMAL
211,RIO_5_AI_7,RIO_5_AI_7,AIV00053,FLOAT,10546,RIO_5_AI_7 SPARE,,True,,0,1000,1,REMOTE IO\RIO_5,False,False,DECIMAL
228,RIO_6_DI_0,RIO_6_DI_0,DIV00174,DIGITAL,10600,RIO_6_DI_0 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
229,RIO_6_DI_1,RIO_6_DI_1,DIV00175,DIGITAL,10601,RIO_6_DI_1 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
230,RIO_6_DI_2,RIO_6_DI_2,DIV00176,DIGITAL,10602,RIO_6_DI_2 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
231,RIO_6_DI_3,RIO_6_DI_3,DIV00177,DIGITAL,10603,RIO_6_DI_3 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
232,RIO_6_DI_4,RIO_6_DI_4,DIV00178,DIGITAL,10604,RIO_6_DI_4 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
233,RIO_6_DI_5,RIO_6_DI_5,DIV00179,DIGITAL,10605,RIO_6_DI_5 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
234,RIO_6_DI_6,RIO_6_DI_6,DIV00180,DIGITAL,10606,RIO_6_DI_6 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
235,RIO_6_DI_7,RIO_6_DI_7,DIV00181,DIGITAL,10607,RIO_6_DI_7 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
236,RIO_6_DI_8,RIO_6_DI_8,DIV00182,DIGITAL,10608,RIO_6_DI_8 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
237,RIO_6_DI_9,RIO_6_DI_9,DIV00183,DIGITAL,10609,RIO_6_DI_9 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
238,RIO_6_DI_10,RIO_6_DI_10,DIV00184,DIGITAL,10610,RIO_6_DI_10 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
239,RIO_6_DI_11,RIO_6_DI_11,DIV00185,DIGITAL,10611,RIO_6_DI_11 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
240,RIO_6_DI_12,RIO_6_DI_12,DIV00186,DIGITAL,10612,RIO_6_DI_12 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
241,RIO_6_DI_13,RIO_6_DI_13,DIV00187,DIGITAL,10613,RIO_6_DI_13 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
242,RIO_6_DI_14,RIO_6_DI_14,DIV00188,DIGITAL,10614,RIO_6_DI_14 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
243,RIO_6_DI_15,RIO_6_DI_15,DIV00189,DIGITAL,10615,RIO_6_DI_15 SPARE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
252,XY_120_,XY_120_,DIV00190,DIGITAL,10616,CHAMBER 1 NUTRIENT 7 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
253,XY_214_,XY_214_,DIV00191,DIGITAL,10617,CHAMBER 2 NUTRIENT 1 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
254,XY_215_,XY_215_,DIV00192,DIGITAL,10618,CHAMBER 2 NUTRIENT 2 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
255,XY_216_,XY_216_,DIV00193,DIGITAL,10619,CHAMBER 2 NUTRIENT 3 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
256,XY_217_,XY_217_,DIV00194,DIGITAL,10620,CHAMBER 2 NUTRIENT 4 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
257,XY_218_,XY_218_,DIV00195,DIGITAL,10621,CHAMBER 2 NUTRIENT 5 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
258,XY_219_,XY_219_,DIV00196,DIGITAL,10622,CHAMBER 2 NUTRIENT 6 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
259,XY_220_,XY_220_,DIV00197,DIGITAL,10623,CHAMBER 2 NUTRIENT 7 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
260,XY_314_,XY_314_,DIV00198,DIGITAL,10624,CHAMBER 3 NUTRIENT 1 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
261,XY_315_,XY_315_,DIV00199,DIGITAL,10625,CHAMBER 3 NUTRIENT 2 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
262,XY_316_,XY_316_,DIV00200,DIGITAL,10626,CHAMBER 3 NUTRIENT 3 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
263,XY_317_,XY_317_,DIV00201,DIGITAL,10627,CHAMBER 3 NUTRIENT 4 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
264,XY_318_,XY_318_,DIV00202,DIGITAL,10628,CHAMBER 3 NUTRIENT 5 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
265,XY_319_,XY_319_,DIV00203,DIGITAL,10629,CHAMBER 3 NUTRIENT 6 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
266,XY_320_,XY_320_,DIV00204,DIGITAL,10630,CHAMBER 3 NUTRIENT 7 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
267,XY_414_,XY_414_,DIV00205,DIGITAL,10631,CHAMBER 4 NUTRIENT 1 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_6,False,False,DECIMAL
244,RIO_6_AI_0,RIO_6_AI_0,AIV00054,FLOAT,10632,RIO_6_AI_0 SPARE,,True,,0,1000,1,REMOTE IO\RIO_6,False,False,DECIMAL
245,RIO_6_AI_1,RIO_6_AI_1,AIV00055,FLOAT,10634,RIO_6_AI_1 SPARE,,True,,0,1000,1,REMOTE IO\RIO_6,False,False,DECIMAL
246,RIO_6_AI_2,RIO_6_AI_2,AIV00056,FLOAT,10636,RIO_6_AI_2 SPARE,,True,,0,1000,1,REMOTE IO\RIO_6,False,False,DECIMAL
247,RIO_6_AI_3,RIO_6_AI_3,AIV00057,FLOAT,10638,RIO_6_AI_3 SPARE,,True,,0,1000,1,REMOTE IO\RIO_6,False,False,DECIMAL
248,RIO_6_AI_4,RIO_6_AI_4,AIV00058,FLOAT,10640,RIO_6_AI_4 SPARE,,True,,0,1000,1,REMOTE IO\RIO_6,False,False,DECIMAL
249,RIO_6_AI_5,RIO_6_AI_5,AIV00059,FLOAT,10642,RIO_6_AI_5 SPARE,,True,,0,1000,1,REMOTE IO\RIO_6,False,False,DECIMAL
250,RIO_6_AI_6,RIO_6_AI_6,AIV00060,FLOAT,10644,RIO_6_AI_6 SPARE,,True,,0,1000,1,REMOTE IO\RIO_6,False,False,DECIMAL
251,RIO_6_AI_7,RIO_6_AI_7,AIV00061,FLOAT,10646,RIO_6_AI_7 SPARE,,True,,0,1000,1,REMOTE IO\RIO_6,False,False,DECIMAL
268,RIO_7_DI_0,RIO_7_DI_0,DIV00206,DIGITAL,10700,RIO_7_DI_0 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
269,RIO_7_DI_1,RIO_7_DI_1,DIV00207,DIGITAL,10701,RIO_7_DI_1 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
270,RIO_7_DI_2,RIO_7_DI_2,DIV00208,DIGITAL,10702,RIO_7_DI_2 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
271,RIO_7_DI_3,RIO_7_DI_3,DIV00209,DIGITAL,10703,RIO_7_DI_3 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
272,RIO_7_DI_4,RIO_7_DI_4,DIV00210,DIGITAL,10704,RIO_7_DI_4 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
273,RIO_7_DI_5,RIO_7_DI_5,DIV00211,DIGITAL,10705,RIO_7_DI_5 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
274,RIO_7_DI_6,RIO_7_DI_6,DIV00212,DIGITAL,10706,RIO_7_DI_6 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
275,RIO_7_DI_7,RIO_7_DI_7,DIV00213,DIGITAL,10707,RIO_7_DI_7 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
276,RIO_7_DI_8,RIO_7_DI_8,DIV00214,DIGITAL,10708,RIO_7_DI_8 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
277,RIO_7_DI_9,RIO_7_DI_9,DIV00215,DIGITAL,10709,RIO_7_DI_9 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
278,RIO_7_DI_10,RIO_7_DI_10,DIV00216,DIGITAL,10710,RIO_7_DI_10 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
279,RIO_7_DI_11,RIO_7_DI_11,DIV00217,DIGITAL,10711,RIO_7_DI_11 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
280,RIO_7_DI_12,RIO_7_DI_12,DIV00218,DIGITAL,10712,RIO_7_DI_12 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
281,RIO_7_DI_13,RIO_7_DI_13,DIV00219,DIGITAL,10713,RIO_7_DI_13 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
282,RIO_7_DI_14,RIO_7_DI_14,DIV00220,DIGITAL,10714,RIO_7_DI_14 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
283,RIO_7_DI_15,RIO_7_DI_15,DIV00221,DIGITAL,10715,RIO_7_DI_15 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
292,XY_415_,XY_415_,DIV00222,DIGITAL,10716,CHAMBER 4 NUTRIENT 2 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
293,XY_416_,XY_416_,DIV00223,DIGITAL,10717,CHAMBER 4 NUTRIENT 3 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
294,XY_417_,XY_417_,DIV00224,DIGITAL,10718,CHAMBER 4 NUTRIENT 4 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
295,XY_418_,XY_418_,DIV00225,DIGITAL,10719,CHAMBER 4 NUTRIENT 5 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
296,XY_419_,XY_419_,DIV00226,DIGITAL,10720,CHAMBER 4 NUTRIENT 6 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
297,XY_420_,XY_420_,DIV00227,DIGITAL,10721,CHAMBER 4 NUTRIENT 7 DOSING SOLENOID VALVE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
298,HS_005_,HS_005_,DIV00228,DIGITAL,10722,NUTRIENT 5 DOSING PUMP ON/OFF,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
299,HS_006_,HS_006_,DIV00229,DIGITAL,10723,NUTRIENT 6 DOSING PUMP ON/OFF,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
300,HS_007_,HS_007_,DIV00230,DIGITAL,10724,NUTRIENT 7 DOSING PUMP ON/OFF,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
301,RIO_7_DO_9,RIO_7_DO_9,DIV00231,DIGITAL,10725,RIO_7_DO_9 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
302,RIO_7_DO_10,RIO_7_DO_10,DIV00232,DIGITAL,10726,RIO_7_DO_10 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
303,RIO_7_DO_11,RIO_7_DO_11,DIV00233,DIGITAL,10727,RIO_7_DO_11 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
304,RIO_7_DO_12,RIO_7_DO_12,DIV00234,DIGITAL,10728,RIO_7_DO_12 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
305,RIO_7_DO_13,RIO_7_DO_13,DIV00235,DIGITAL,10729,RIO_7_DO_13 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
306,RIO_7_DO_14,RIO_7_DO_14,DIV00236,DIGITAL,10730,RIO_7_DO_14 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
307,RIO_7_DO_15,RIO_7_DO_15,DIV00237,DIGITAL,10731,RIO_7_DO_15 SPARE,,False,,,,,REMOTE IO\RIO_7,False,False,DECIMAL
284,RIO_7_AI_0,RIO_7_AI_0,AIV00062,FLOAT,10732,RIO_7_AI_0 SPARE,,True,,0,1000,1,REMOTE IO\RIO_7,False,False,DECIMAL
285,RIO_7_AI_1,RIO_7_AI_1,AIV00063,FLOAT,10734,RIO_7_AI_1 SPARE,,True,,0,1000,1,REMOTE IO\RIO_7,False,False,DECIMAL
286,RIO_7_AI_2,RIO_7_AI_2,AIV00064,FLOAT,10736,RIO_7_AI_2 SPARE,,True,,0,1000,1,REMOTE IO\RIO_7,False,False,DECIMAL
287,RIO_7_AI_3,RIO_7_AI_3,AIV00065,FLOAT,10738,RIO_7_AI_3 SPARE,,True,,0,1000,1,REMOTE IO\RIO_7,False,False,DECIMAL
288,RIO_7_AI_4,RIO_7_AI_4,AIV00066,FLOAT,10740,RIO_7_AI_4 SPARE,,True,,0,1000,1,REMOTE IO\RIO_7,False,False,DECIMAL
289,RIO_7_AI_5,RIO_7_AI_5,AIV00067,FLOAT,10742,RIO_7_AI_5 SPARE,,True,,0,1000,1,REMOTE IO\RIO_7,False,False,DECIMAL
290,RIO_7_AI_6,RIO_7_AI_6,AIV00068,FLOAT,10744,RIO_7_AI_6 SPARE,,True,,0,1000,1,REMOTE IO\RIO_7,False,False,DECIMAL
291,RIO_7_AI_7,RIO_7_AI_7,AIV00069,FLOAT,10746,RIO_7_AI_7 SPARE,,True,,0,1000,1,REMOTE IO\RIO_7,False,False,DECIMAL
